General;;;ALL_GROUP;Basis-Parameter;Basis-Parameter;1;;;;;;;;;;;;;;;;;;;;;;;;;
4300;U_cav_I1BR1;I1BR1;I1BR1;I1BR1: Ucav;Tankspannungswert;2;nein;ja;ja;nein;$00000000;;nein;5;3;V;V;1;0;DCU-T;;0;3;nein;;;;0;0;nein;
;Urel_cav_I1BR1;I1BR1;I1BR1;I1BR1: Urel_cav;relative Aussteuerung;2;nein;ja;ja;nein;$00000000;;nein;5;1;;%;100;0;DCU-T;;0;3;nein;;;;0;0;nein;
;Ucav_max_DVM_I1BR1;I1BR1;I1BR1;I1BR1: Ucav_max;Maximale Tankspannung;2;ja;nein;nein;nein;$00000000;;nein;5;3;V;V;1;10;DCU-T;;99;3;nein;;;;0;0;nein;
;F_Ucav_AoQ_I1BR1;I1BR1;I1BR1;I1BR1: Funktion Ucav(A/Q);Funktion Ucav(A/Q);2;ja;nein;nein;nein;$00000000;;nein;51;;;;;;DCU-T;;0;7;ja;;;;0;0;nein;
;F_AoQ_Ucav_I1BR1;I1BR1;I1BR1;I1BR1: Funktion A/Q(Ucav);Funktion A/Q(Ucav);2;ja;nein;nein;nein;$00000000;;nein;51;;;;;;DCU-T;;0;7;ja;;;;0;0;nein;
;F_Uphi_phi_I1BR1;I1BR1;I1BR1;I1BR1: Funktion Uphi(phi);Funktion Uphi(phi);2;ja;nein;nein;nein;$00000000;;nein;51;;;;;;DCU-T;;0;7;ja;;;;0;0;nein;
;Tpre_Gate_I1BR1;I1BR1;I1BR1;I1BR1: Tpre_RFgate;Pretrigger vor HF-Puls;2;ja;nein;nein;nein;$00000000;;nein;7;0;µs;µs;1;200;DCU-T;;99;3;nein;;;;0;0;nein;
;T_MAXHOLD_I1BR1;I1BR1;I1BR1;I1BR1: T_MAXHOLD;Maximale HF-Pulslänge;2;ja;nein;nein;nein;$00000000;;nein;5;3;µs;ms;0.001;2;DCU-T;;99;3;nein;;;;0;0;nein;
;T_EOA_I1BR1;I1BR1;I1BR1;I1BR1: T_EOA;Delay vor End-of-Activity;2;ja;nein;nein;nein;$00000000;;nein;5;3;µs;ms;0.001;10;DCU-T;;99;3;nein;;;;0;0;nein;
4320;Phi_min_RF;I1BR1;I1BR1;HF: Phi_min;Phasenverschiebung: min. Winkel;2;ja;nein;nein;nein;$00000000;;nein;5;1;grad;grad;1;0;DCU-T;;0;3;nein;;;;0;0;nein;
4321;Phi_max_RF;I1BR1;I1BR1;HF: Phi_max;Phasenverschiebung: max. Winkel;2;ja;nein;nein;nein;$00000000;;nein;5;1;grad;grad;1;360;DCU-T;;0;3;nein;;;;0;0;nein;
I1MS1H;;I1MS1H;I1MS1H;I1MS1H;Zwischentanksteerer (horizontal);2;;;;;;;;;;;;;;;;;;;;;;;;;
;ax_I1MS1;I1MS1H;I1MS1H;I1MS1H: ax;Steering-Winkel (horizontal);2;ja;nein;ja;nein;$00000000;ja;nein;5;2;rad;mrad;1000;3;DCU-P;;99;3;ja;2703;2702;;0;0.1;ja;2701
2702;ax_Min_I1MS1;I1MS1H;I1MS1H;I1MS1H: ax_min;Minimaler Steeringwinkel;2;nein;ja;ja;nein;$00000000;nein;nein;5;1;rad;mrad;1000;-10;DCU-P;;0;3;nein;;;;0;0;nein;
2703;ax_Max_I1MS1;I1MS1H;I1MS1H;I1MS1H: ax_max;Maximaler Steeringwinkel;2;nein;ja;ja;nein;$00000000;nein;nein;5;1;rad;mrad;1000;10;DCU-P;;0;3;nein;;;;0;0;nein;
2701;I_I1MS1H;I1MS1H;I1MS1H;I1MS1H: I;Magnetstrom;2;nein;ja;ja;nein;$00000000;nein;nein;5;1;A;A;1;250;DCU-P;;0;3;nein;2705;2704;;0;0;ja;
;I_REL_I1MS1H;I1MS1H;I1MS1H;I1MS1H: I_Rel ;Rel. Erregung (Magnetstrom);2;nein;ja;ja;nein;$00000000;nein;nein;5;1; ;%;100;1;DCU-P;;0;3;nein;;;;0;0;ja;
2704;I_Min_DVM_I1MS1H;I1MS1H;I1MS1H;I1MS1H: I_min;Minimaler Magnetstrom;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;A;A;1;-250;DCU-P;;99;3;nein;;;;0;0;nein;
2705;I_Max_DVM_I1MS1H;I1MS1H;I1MS1H;I1MS1H: I_max;Maximaler Magnetstrom;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;A;A;1;250;DCU-P;;99;3;nein;;;;0;0;nein;
;I_SIGN_I1MS1H;I1MS1H;I1MS1H;I1MS1H: I_sign;Vorzeichenkorrektur;2;ja;nein;nein;nein;$00000000;nein;nein;102;0;;;1;1;DCU-P;;99;7;nein;;;;0;;nein;
;F_I_BL_I1MS1H;I1MS1H;I1MS1H;I1MS1H: Funktion I(BL);Funktion I(BL);2;ja;nein;nein;nein;$00000000;nein;nein;51;0;A;A;1;;DCU-P;;0;7;ja;;;;0;;nein;
;I_PARK_I1MS1H;I1MS1H;I1MS1H;I1MS1H: I_Park;ZwischenzykLuswert (Magnetstrom);2;ja;nein;nein;nein;$00000000;nein;nein;5;3;A;A;1;0;DCU-P;;99;3;nein;2705;2704;;0;;nein;
;T_MAXHOLD_I1MS1H;I1MS1H;I1MS1H;I1MS1H: T_MAXHOLD;Maximale Haltezeit;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;µs;ms;0.001;30;DCU-P;;99;3;nein;;;;0;0;nein;
;T_RISE_I1MS1H;I1MS1H;I1MS1H;I1MS1H: T_RISE;Anstiegszeit;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;µs;ms;0.001;10;DCU-P;;99;3;nein;;;;0;0;nein;
;T_PRETRIG_I1MS1H;I1MS1H;I1MS1H;I1MS1H: T_PRETRIG;Pretrigger-Delay;2;ja;nein;nein;nein;$00000000;nein;nein;5;0;µs;µs;1;200;DCU-P;;99;3;nein;;;;0;0;nein;
;T_POSTTRIG_I1MS1H;I1MS1H;I1MS1H;I1MS1H: T_POSTTRIG;Posttrigger-Delay;2;ja;nein;nein;nein;$00000000;nein;nein;5;0;µs;µs;1;200;DCU-P;;99;3;nein;;;;0;0;nein;
;T_EOA_I1MS1H;I1MS1H;I1MS1H;I1MS1H: T_EOA;Delay vor End-of-Activity;2;ja;nein;nein;nein;$00000000;nein;nein;5;3;µs;ms;0.001;10;DCU-P;;99;3;nein;;;;0;0;nein;
I1MS1V;;I1MS1V;I1MS1V;I1MS1V;Zwischentanksteerer (vertikal);2;;;;;;;;;;;;;;;;;;;;;;;;;
;ay_I1MS1;I1MS1V;I1MS1V;I1MS1V: ay;Steering-Winkel (vertikal);2;ja;nein;ja;nein;$00000000;ja;nein;5;2;rad;mrad;1000;-2;DCU-P;;99;3;ja;2803;2802;;0;0.1;ja;2801
2802;ay_Min_I1MS1;I1MS1V;I1MS1V;I1MS1V: ay_min;Minimaler Steeringwinkel;2;nein;ja;ja;nein;$00000000;nein;nein;5;1;rad;mrad;1000;-10;DCU-P;;0;3;nein;;;;0;0;nein;
2803;ay_Max_I1MS1;I1MS1V;I1MS1V;I1MS1V: ay_max;Maximaler Steeringwinkel;2;nein;ja;ja;nein;$00000000;nein;nein;5;1;rad;mrad;1000;10;DCU-P;;0;3;nein;;;;0;0;nein;
2801;I_I1MS1V;I1MS1V;I1MS1V;I1MS1V: I;Magnetstrom;2;nein;ja;ja;nein;$00000000;nein;nein;5;1;A;A;1;250;DCU-P;;0;3;nein;2805;2804;;0;0;ja;
;I_REL_I1MS1V;I1MS1V;I1MS1V;I1MS1V: I_rel ;Rel. Erregung (Magnetstrom);2;nein;ja;ja;nein;$00000000;nein;nein;5;1; ;%;100;1;DCU-P;;0;3;nein;;;;0;0;ja;
2804;I_Min_DVM_I1MS1V;I1MS1V;I1MS1V;I1MS1V: I_min;Minimaler Magnetstrom;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;A;A;1;-250;DCU-P;;99;3;nein;;;;0;0;nein;
2805;I_Max_DVM_I1MS1V;I1MS1V;I1MS1V;I1MS1V: I_max;Maximaler Magnetstrom;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;A;A;1;250;DCU-P;;99;3;nein;;;;0;0;nein;
;I_SIGN_I1MS1V;I1MS1V;I1MS1V;I1MS1V: I_sign;Vorzeichenkorrektur;2;ja;nein;nein;nein;$00000000;nein;nein;102;0;;;1;1;DCU-P;;99;7;nein;;;;0;;nein;
;F_I_BL_I1MS1V;I1MS1V;I1MS1V;I1MS1V: Funktion I(BL);Funktion I(BL);2;ja;nein;nein;nein;$00000000;nein;nein;51;0;A;A;1;;DCU-P;;0;7;ja;;;;0;;nein;
;I_PARK_I1MS1V;I1MS1V;I1MS1V;I1MS1V: I_Park;ZwischenzykLuswert (Magnetstrom);2;ja;nein;nein;nein;$00000000;nein;nein;5;3;A;A;1;0;DCU-P;;99;3;nein;2805;2804;;0;;nein;
;T_MAXHOLD_I1MS1V;I1MS1V;I1MS1V;I1MS1V: T_MAXHOLD;Maximale Haltezeit;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;µs;ms;0.001;30;DCU-P;;99;3;nein;;;;0;0;nein;
;T_RISE_I1MS1V;I1MS1V;I1MS1V;I1MS1V: T_RISE;Anstiegszeit;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;µs;ms;0.001;10;DCU-P;;99;3;nein;;;;0;0;nein;
;T_PRETRIG_I1MS1V;I1MS1V;I1MS1V;I1MS1V: T_PRETRIG;Pretrigger-Delay;2;ja;nein;nein;nein;$00000000;nein;nein;5;0;µs;µs;1;200;DCU-P;;99;3;nein;;;;0;0;nein;
;T_POSTTRIG_I1MS1V;I1MS1V;I1MS1V;I1MS1V: T_POSTTRIG;Postrtrigger-Delay;2;ja;nein;nein;nein;$00000000;nein;nein;5;0;µs;µs;1;200;DCU-P;;99;3;nein;;;;0;0;nein;
;T_EOA_I1MS1V;I1MS1V;I1MS1V;I1MS1V: T_EOA;Delay vor End-of-Activity;2;ja;nein;nein;nein;$00000000;nein;nein;5;3;µs;ms;0.001;10;DCU-P;;99;3;nein;;;;0;0;nein;
I1QD11;;I1QD11;I1QD11;I1QD11;Matching D-Quadrupol im Zwischentankbereich;2;;;;;;;;;;;;;;;;;;;;;;;;;
;kL_I1QD11;I1QD11;I1QD11;I1QD11: kL;k*L (integraler normierter Feldgradient);2;ja;nein;ja;nein;$00000000;ja;nein;5;3;1/m;1/m;1;-16.67;DCU-P;;99;3;ja;3103;3102;;110;0.1;ja;3101
3102;kL_Min_I1QD11;I1QD11;I1QD11;I1QD11: kL_min;dyn. minimales k*L;2;nein;ja;ja;nein;$00000000;nein;nein;5;3;1/m;1/m;1;0;DCU-P;;0;3;nein;;;;0;0;nein;
3103;kL_Max_I1QD11;I1QD11;I1QD11;I1QD11: kL_max;dyn, maximales k*L;2;nein;ja;ja;nein;$00000000;nein;nein;5;3;1/m;1/m;1;;DCU-P;;0;3;nein;;;;0;0;nein;
3101;I_I1QD11;I1QD11;I1QD11;I1QD11: I;Magnetstrom;2;nein;ja;ja;nein;$00000000;nein;nein;5;1;A;A;1;804;DCU-P;;0;3;nein;3105;3104;;0;0;ja;
;I_REL_I1QD11;I1QD11;I1QD11;I1QD11: I_rel ;Relative Erregung;2;nein;ja;ja;nein;$00000000;nein;nein;5;1; ;%;100;0.6435;DCU-P;;0;3;nein;;;;0;0;ja;
3104;I_Min_DVM_I1QD11;I1QD11;I1QD11;I1QD11: I_min;Minimaler Magnetstrom;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;A;A;1;2.5;DCU-P;;99;3;nein;;;;0;0;nein;
3105;I_Max_DVM_I1QD11;I1QD11;I1QD11;I1QD11: I_max;Maximaler Magnetstrom;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;A;A;1;1250;DCU-P;;99;3;nein;;;;0;0;nein;
;I_SIGN_I1QD11;I1QD11;I1QD11;I1QD11: I_sign;Vorzeichenkorrektur;2;ja;nein;nein;nein;$00000000;nein;nein;102;0;;;1;-1;DCU-P;;99;7;nein;;;;0;;nein;
;F_I_BprimeL_I1QD11;I1QD11;I1QD11;I1QD11: Funktion I(B'L);Funktion I(B'L);2;ja;nein;nein;nein;$00000000;nein;nein;51;0;A;A;1;;DCU-P;;0;7;ja;;;;0;;nein;
;I_PARK_I1QD11;I1QD11;I1QD11;I1QD11: I_Park;ZwischenzykLuswert;2;ja;nein;nein;nein;$00000000;nein;nein;5;3;A;A;1;2.5;DCU-P;;99;3;nein;3105;3104;;0;;nein;
;T_MAXHOLD_I1QD11;I1QD11;I1QD11;I1QD11: T_MAXHOLD;Maximale Haltezeit;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;µs;ms;0.001;15;DCU-P;;99;3;nein;;;;0;0;nein;
;T_RISE_I1QD11;I1QD11;I1QD11;I1QD11: T_RISE;Anstiegszeit;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;µs;ms;0.001;10;DCU-P;;99;3;nein;;;;0;0;nein;
;T_PRETRIG_I1QD11;I1QD11;I1QD11;I1QD11: T_PRETRIG;Pretrigger-Delay;2;ja;nein;nein;nein;$00000000;nein;nein;5;0;µs;µs;1;200;DCU-P;;99;3;nein;;;;0;0;nein;
;T_POSTTRIG_I1QD11;I1QD11;I1QD11;I1QD11: T_POSTTRIG;Postrtrigger-Delay;2;ja;nein;nein;nein;$00000000;nein;nein;5;0;µs;µs;1;200;DCU-P;;99;3;nein;;;;0;0;nein;
;T_EOA_I1QD11;I1QD11;I1QD11;I1QD11: T_EOA;Delay vor End-of-Activity;2;ja;nein;nein;nein;$00000000;nein;nein;5;3;µs;ms;0.001;10;DCU-P;;99;3;nein;;;;0;0;nein;
I1QD12;;I1QD12;I1QD12;I1QD12;Matching F-Quadrupol im Zwischentankbereich;2;;;;;;;;;;;;;;;;;;;;;;;;;
;kL_I1QD12;I1QD12;I1QD12;I1QD12: kL;k*L (integraler normierter Feldgradient);2;ja;nein;ja;nein;$00000000;ja;nein;5;3;1/m;1/m;1;5;DCU-P;;99;3;ja;3203;3202;;110;0.1;ja;3201
3202;kL_Min_I1QD12;I1QD12;I1QD12;I1QD12: kL_min;dyn. minimales k*L;2;nein;ja;ja;nein;$00000000;nein;nein;5;3;1/m;1/m;1;0;DCU-P;;0;3;nein;;;;0;0;nein;
3203;kL_Max_I1QD12;I1QD12;I1QD12;I1QD12: kL_max;dyn, maximales k*L;2;nein;ja;ja;nein;$00000000;nein;nein;5;3;1/m;1/m;1;20;DCU-P;;0;3;nein;;;;0;0;nein;
3201;I_I1QD12;I1QD12;I1QD12;I1QD12: I;Magnetstrom;2;nein;ja;ja;nein;$00000000;nein;nein;5;1;A;A;1;804;DCU-P;;0;3;nein;3205;3204;;0;0;ja;
;I_REL_I1QD12;I1QD12;I1QD12;I1QD12: I_rel ;Relative Erregung;2;nein;ja;ja;nein;$00000000;nein;nein;5;1; ;%;100;0.6435;DCU-P;;0;3;nein;;;;0;0;ja;
3204;I_Min_DVM_I1QD12;I1QD12;I1QD12;I1QD12: I_min;Minimaler Magnetstrom;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;A;A;1;2.5;DCU-P;;99;3;nein;;;;0;0;nein;
3205;I_Max_DVM_I1QD12;I1QD12;I1QD12;I1QD12: I_max;Maximaler Magnetstrom;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;A;A;1;1250;DCU-P;;99;3;nein;;;;0;0;nein;
;I_SIGN_I1QD12;I1QD12;I1QD12;I1QD12: I_sign;Vorzeichenkorrektur;2;ja;nein;nein;nein;$00000000;nein;nein;102;0;;;1;1;DCU-P;;99;7;nein;;;;0;;nein;
;F_I_BprimeL_I1QD12;I1QD12;I1QD12;I1QD12: Funktion I(B'L);Funktion I(B'L);2;ja;nein;nein;nein;$00000000;nein;nein;51;0;A;A;1;;DCU-P;;0;7;ja;;;;0;;nein;
;I_PARK_I1QD12;I1QD12;I1QD12;I1QD12: I_Park;ZwischenzykLuswert;2;ja;nein;nein;nein;$00000000;nein;nein;5;3;A;A;1;2.5;DCU-P;;99;3;nein;3205;3204;;0;;nein;
;T_MAXHOLD_I1QD12;I1QD12;I1QD12;I1QD12: T_MAXHOLD;Maximale Haltezeit;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;µs;ms;0.001;15;DCU-P;;99;3;nein;;;;0;0;nein;
;T_RISE_I1QD12;I1QD12;I1QD12;I1QD12: T_RISE;Anstiegszeit;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;µs;ms;0.001;10;DCU-P;;99;3;nein;;;;0;0;nein;
;T_PRETRIG_I1QD12;I1QD12;I1QD12;I1QD12: T_PRETRIG;Pretrigger-Delay;2;ja;nein;nein;nein;$00000000;nein;nein;5;0;µs;µs;1;200;DCU-P;;99;3;nein;;;;0;0;nein;
;T_POSTTRIG_I1QD12;I1QD12;I1QD12;I1QD12: T_POSTTRIG;Posttrigger-Delay;2;ja;nein;nein;nein;$00000000;nein;nein;5;0;µs;µs;1;200;DCU-P;;99;3;nein;;;;0;0;nein;
;T_EOA_I1QD12;I1QD12;I1QD12;I1QD12: T_EOA;Delay vor End-of-Activity;2;ja;nein;nein;nein;$00000000;nein;nein;5;3;µs;ms;0.001;10;DCU-P;;99;3;nein;;;;0;0;nein;
I1BI2;;I1BI2;I1BI2;I1BI2 (IH-Struktur);IH-Beschleuniger;2;;;;;;;;;;;;;;;;;;;;;;;;;
;AoQ_I1BI2;I1BI2;I1BI2;I1BI2: Tankspannung;V erhältnis Masse/Ladung;2;ja;nein;ja;nein;$00000000;ja;nein;5;3;;V;1;2;DCU-T;;99;3;ja;;;;0;0.1;ja;4400
;phi_I1BI2;I1BI2;I1BI2;I1BI2: phi;Phase zum Master-Oszillator;2;ja;nein;ja;nein;$00000000;;nein;5;1;Grad;Grad;1;-90;DCU-T;;99;3;ja;4321;4320;;0;5;ja;
;dphi_I1BI2_I1BR1;I1BI2;I1BI2;I1BI2: delta phi (RFQ);Phasendifferenz zum RFQ;2;nein;ja;ja;nein;$00000000;;nein;5;1;Grad;Grad;1;23;DCU-T;;99;3;nein;;;;0;0;nein;
;Thigh_RF_I1BI2;I1BI2;I1BI2;I1BI2: Thigh_RF;Länge HF-Puls;2;ja;nein;ja;nein;$00000000;;nein;7;0;µs;µs;1;500;DCU-T;;99;3;nein;;;;0;0;nein;
;Toff_RF_I1BI2;I1BI2;I1BI2;I1BI2: Toffset_RF;Offset HF-Puls;2;ja;nein;ja;nein;$00000000;;nein;7;0;µs;µs;1;-100;DCU-T;;99;3;nein;;;;0;0;nein;
;Toff_RFsample_I1BI2;I1BI2;I1BI2;I1BI2: Toffset_Rfsample;Meßzeit Offset HF-Puls;2;ja;nein;ja;nein;$00000000;;nein;7;0;µs;µs;1;20;DCU-T;;99;3;nein;;;;0;0;nein;
4400;U_cav_I1BI2;I1BI2;I1BI2;I1BI2: U_cav;Tankspannungswert;2;nein;ja;ja;nein;$00000000;;nein;5;3;V;V;1;0;DCU-T;;0;3;nein;;;;0;0;nein;
;Urel_cav_I1BI2;I1BI2;I1BI2;I1BI2: Urel_cav;relative Aussteuerung;2;nein;ja;ja;nein;$00000000;;nein;5;1;;%;100;0;DCU-T;;0;3;nein;;;;0;0;nein;
;Ucav_max_DVM_I1BI2;I1BI2;I1BI2;I1BI2: Ucav_max;Maximale Tankspannung;2;ja;nein;nein;nein;$00000000;;nein;5;3;V;V;1;10;DCU-T;;99;3;nein;;;;0;0;nein;
;F_Ucav_AoQ_I1BI2;I1BI2;I1BI2;I1BI2: Funktion Ucav(A/Q);Funktion Ucav(A/Q);2;ja;nein;nein;nein;$00000000;;nein;51;;;;;;DCU-T;;0;7;ja;;;;0;0;nein;
;F_AoQ_Ucav_I1BI2;I1BI2;I1BI2;I1BI2: Funktion A/Q(Ucav);Funktion A/Q(Ucav);2;ja;nein;nein;nein;$00000000;;nein;51;;;;;;DCU-T;;0;7;ja;;;;0;0;nein;
;F_Uphi_phi_I1BI2;I1BI2;I1BI2;I1BI2: Funktion Uphi(phi);Funktion Uphi(phi);2;ja;nein;nein;nein;$00000000;;nein;51;;;;;;DCU-T;;0;7;ja;;;;0;0;nein;
;Tpre_Gate_I1BI2;I1BI2;I1BI2;I1BI2: Tpre_RFgate;Pretrigger vor HF-Puls;2;ja;nein;nein;nein;$00000000;;nein;7;0;µs;µs;1;200;DCU-T;;99;3;nein;;;;0;0;nein;
;T_MAXHOLD_I1BI2;I1BI2;I1BI2;I1BI2: T_MAXHOLD;Maximale HF-Pulslänge;2;ja;nein;nein;nein;$00000000;;nein;5;3;µs;ms;0.001;2;DCU-T;;99;3;nein;;;;0;0;nein;
;T_EOA_I1BI2;I1BI2;I1BI2;I1BI2: T_EOA;Delay vor End-of-Activity;2;ja;nein;nein;nein;$00000000;;nein;5;3;µs;ms;0.001;10;DCU-T;;99;3;nein;;;;0;0;nein;
I1QT21;;I1QT21;I1QT21;I1QT21;D-Quadrupol;2;;;;;;;;;;;;;;;;;;;;;;;;;
;kL_I1QT21;I1QT21;I1QT21;I1QT21: kL;k*L (integraler normierter Feldgradient);2;ja;nein;ja;nein;$00000000;ja;nein;5;3;1/m;1/m;1;-3;DCU-P;;99;3;ja;3303;3302;;120;0.1;ja;3301
3302;kL_Min_I1QT21;I1QT21;I1QT21;I1QT21: kL_min;dyn. minimales k*L;2;nein;ja;ja;nein;$00000000;nein;nein;5;3;1/m;1/m;1;-5;DCU-P;;0;3;nein;;;;0;0;nein;
3303;kL_Max_I1QT21;I1QT21;I1QT21;I1QT21: kL_max;dyn, maximales k*L;2;nein;ja;ja;nein;$00000000;nein;nein;5;3;1/m;1/m;1;0;DCU-P;;0;3;nein;;;;0;0;nein;
3301;I_I1QT21;I1QT21;I1QT21;I1QT21: I;Magnetstrom;2;nein;ja;ja;nein;$00000000;nein;nein;5;1;A;A;1;100;DCU-P;;0;3;nein;3305;3304;;0;0;ja;
;I_REL_I1QT21;I1QT21;I1QT21;I1QT21: I_rel ;Relative Erregung;2;nein;ja;ja;nein;$00000000;nein;nein;5;1; ;%;100;0.6435;DCU-P;;0;3;nein;;;;0;0;ja;
3304;I_Min_DVM_I1QT21;I1QT21;I1QT21;I1QT21: I_min;Minimaler Magnetstrom;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;A;A;1;2.5;DCU-P;;99;3;nein;;;;0;0;nein;
3305;I_Max_DVM_I1QT21;I1QT21;I1QT21;I1QT21: I_max;Maximaler Magnetstrom;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;A;A;1;1250;DCU-P;;99;3;nein;;;;0;0;nein;
;I_SIGN_I1QT21;I1QT21;I1QT21;I1QT21: I_sign;Vorzeichenkorrektur;2;ja;nein;nein;nein;$00000000;nein;nein;102;0;;;1;-1;DCU-P;;99;7;nein;;;;0;;nein;
;F_I_BprimeL_I1QT21;I1QT21;I1QT21;I1QT21: Funktion I(B'L);Funktion I(B'L);2;ja;nein;nein;nein;$00000000;nein;nein;51;0;A;A;1;;DCU-P;;0;7;ja;;;;0;;nein;
;I_PARK_I1QT21;I1QT21;I1QT21;I1QT21: I_Park;ZwischenzykLuswert;2;ja;nein;nein;nein;$00000000;nein;nein;5;3;A;A;1;2.5;DCU-P;;99;3;nein;3305;3304;;0;;nein;
;T_MAXHOLD_I1QT21;I1QT21;I1QT21;I1QT21: T_MAXHOLD;Maximale Haltezeit;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;µs;ms;0.001;15;DCU-P;;99;3;nein;;;;0;0;nein;
;T_RISE_I1QT21;I1QT21;I1QT21;I1QT21: T_RISE;Anstiegszeit;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;µs;ms;0.001;10;DCU-P;;99;3;nein;;;;0;0;nein;
;T_PRETRIG_I1QT21;I1QT21;I1QT21;I1QT21: T_PRETRIG;Pretrigger-Delay;2;ja;nein;nein;nein;$00000000;nein;nein;5;0;µs;µs;1;200;DCU-P;;99;3;nein;;;;0;0;nein;
;T_POSTTRIG_I1QT21;I1QT21;I1QT21;I1QT21: T_POSTTRIG;Posttrigger-Delay;2;ja;nein;nein;nein;$00000000;nein;nein;5;0;µs;µs;1;200;DCU-P;;99;3;nein;;;;0;0;nein;
;T_EOA_I1QT21;I1QT21;I1QT21;I1QT21: T_EOA;Delay vor End-of-Activity;2;ja;nein;nein;nein;$00000000;nein;nein;5;3;µs;ms;0.001;10;DCU-P;;99;3;nein;;;;0;0;nein;
I1QT22;;I1QT22;I1QT22;I1QT22;F-Quadrupol;2;;;;;;;;;;;;;;;;;;;;;;;;;
;kL_I1QT22;I1QT22;I1QT22;I1QT22: kL;k*L (integraler normierter Feldgradient);2;ja;nein;ja;nein;$00000000;ja;nein;5;3;1/m;1/m;1;3;DCU-P;;99;3;ja;3403;3402;;120;0.1;ja;3401
3402;kL_Min_I1QT22;I1QT22;I1QT22;I1QT22: kL_min;dyn. minimales k*L;2;nein;ja;ja;nein;$00000000;nein;nein;5;3;1/m;1/m;1;0;DCU-P;;0;3;nein;;;;0;0;nein;
3403;kL_Max_I1QT22;I1QT22;I1QT22;I1QT22: kL_max;dyn, maximales k*L;2;nein;ja;ja;nein;$00000000;nein;nein;5;3;1/m;1/m;1;5;DCU-P;;0;3;nein;;;;0;0;nein;
3401;I_I1QT22;I1QT22;I1QT22;I1QT22: I;Magnetstrom;2;nein;ja;ja;nein;$00000000;nein;nein;5;1;A;A;1;804;DCU-P;;0;3;nein;3405;3404;;0;0;ja;
;I_REL_I1QT22;I1QT22;I1QT22;I1QT22: I_rel ;Relative Erregung;2;nein;ja;ja;nein;$00000000;nein;nein;5;1; ;%;100;0.6435;DCU-P;;0;3;nein;;;;0;0;ja;
3404;I_Min_DVM_I1QT22;I1QT22;I1QT22;I1QT22: I_min;Minimaler Magnetstrom;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;A;A;1;2.5;DCU-P;;99;3;nein;;;;0;0;nein;
3405;I_Max_DVM_I1QT22;I1QT22;I1QT22;I1QT22: I_max;Maximaler Magnetstrom;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;A;A;1;1250;DCU-P;;99;3;nein;;;;0;0;nein;
;I_SIGN_I1QT22;I1QT22;I1QT22;I1QT22: I_sign;Vorzeichenkorrektur;2;ja;nein;nein;nein;$00000000;nein;nein;102;0;;;1;1;DCU-P;;99;7;nein;;;;0;;nein;
;F_I_BprimeL_I1QT22;I1QT22;I1QT22;I1QT22: Funktion I(B'L);Funktion I(B'L);2;ja;nein;nein;nein;$00000000;nein;nein;51;0;A;A;1;;DCU-P;;0;7;ja;;;;0;;nein;
;I_PARK_I1QT22;I1QT22;I1QT22;I1QT22: I_Park;ZwischenzykLuswert;2;ja;nein;nein;nein;$00000000;nein;nein;5;3;A;A;1;2.5;DCU-P;;99;3;nein;3405;3404;;0;;nein;
;T_MAXHOLD_I1QT22;I1QT22;I1QT22;I1QT22: T_MAXHOLD;Maximale Haltezeit;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;µs;ms;0.001;15;DCU-P;;99;3;nein;;;;0;0;nein;
;T_RISE_I1QT22;I1QT22;I1QT22;I1QT22: T_RISE;Anstiegszeit;2;ja;nein;nein;nein;$00000000;nein;nein;5;1;µs;ms;0.001;10;DCU-P;;99;3;nein;;;;0;0;nein;
;T_PRETRIG_I1QT22;I1QT22;I1QT22;I1QT22: T_PRETRIG;Pretrigger-Delay;2;ja;nein;nein;nein;$00000000;nein;nein;5;0;µs;µs;1;200;DCU-P;;99;3;nein;;;;0;0;nein;
;T_POSTTRIG_I1QT22;I1QT22;I1QT22;I1QT22: T_POSTTRIG;Posttrigger-Delay;2;ja;nein;nein;nein;$00000000;nein;nein;5;0;µs;µs;1;200;DCU-P;;99;3;nein;;;;0;0;nein;
